Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATH,Athletics,1.39078,1.22566,0.0,33.177,0.0,4.2426,,35.6104,158.979,31.1426,19.22,18.0,4.01456,38.2192,21.052,1.04257,3.26485,4.54923,1.46571,9.65934,5.32059,1.81546,1.01462,0.240404,0.13242,0.10798406600952148,,0.231265,0.293504,0.708001,4.50276,156.60000000000005,4.350000000000001,148.0,4.111111111111111,0.0571376,-0.0191847,0.0,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
ATH,Athletics,2.35425,2.1289,0.077,55.869,5.0,10.9968,,56.0764,245.795,50.1249,31.11,29.17,7.55182,56.896,27.2706,1.37154,4.52471,4.68165,1.38018,9.13155,4.3768,2.08635,1.21203,0.231478,0.110949,0.12052896618843079,,0.234229,0.284671,0.692659,4.55762,273.0000000000001,4.875000000000002,263.0,4.696428571428571,0.0563491,-0.176775,0.0,999.0,10,AL,Scott Barlow,605130,14993,14993
DET,Tigers,0.44389,0.399972,0.103,11.53,0.0,0.6028,,12.4409,53.2382,12.41,6.36,5.9,1.41065,9.90331,3.65244,0.290723,0.823603,4.26818,1.2911,7.16426,2.64225,2.71142,1.0205,0.186019,0.0686056,0.11741308867931366,,0.254501,0.293723,0.688727,4.09648,54.30000000000001,4.525000000000001,56.0,4.666666666666667,0.0540978,0.0276399,0.0,999.0,6,AL,Sean Guenther,674944,20045,20045
NYY,Yankees,1.56773,0.917219,0.0,30.51,0.0,0.691,,31.2903,134.339,27.8956,16.09,15.05,3.8442,28.2207,14.2043,0.561309,0.888562,4.32882,1.34546,8.11709,4.08556,1.98678,1.1057,0.210071,0.105735,0.1043362244963646,,0.233933,0.275878,0.708369,4.37551,122.39999999999999,3.9483870967741934,118.0,3.806451612903226,0.0540361,0.0202966,0.0,999.0,9,AL,Rafael Montero,606160,12760,12760
HOU,Astros,0.533348,0.421815,0.0,12.457,0.0,0.6558,,13.9902,60.6403,13.6941,7.63,7.12,1.79372,12.5947,5.22882,0.378603,0.706944,4.58035,1.35258,8.10227,3.36374,2.40871,1.15391,0.207696,0.086227,0.1214686930179596,,0.250329,0.295177,0.688101,4.27424,54.60000000000003,3.900000000000002,56.0,4.0,0.0500825,-0.069447,0.0,999.0,21,AL,Peter Lambert,663567,17969,17969
DET,Tigers,1.08417,1.03427,0.0,29.81,0.0,0.6028,,31.2021,139.213,31.7646,18.2,16.99,3.31238,25.6282,14.2009,1.07672,1.98873,4.90063,1.47315,7.39224,4.09614,1.80468,0.95543,0.184093,0.102009,0.0820847749710083,,0.2582,0.302417,0.67183,4.42907,117.29999999999997,3.7838709677419344,124.0,4.0,0.0473545,-0.182822,0.0,999.0,6,AL,Enmanuel De Jesus,646241,18554,18554
NYY,Yankees,0.635206,0.368973,0.0,12.347,0.0,0.0,,12.7946,54.9606,11.1926,6.45,6.03,1.68711,12.9005,5.3988,0.428868,0.835662,4.24163,1.29675,9.07446,3.79763,2.3895,1.18675,0.234722,0.0982304,0.1364915892481804,,0.229705,0.278439,0.712706,4.2946,50.99999999999999,3.9230769230769225,47.0,3.6153846153846154,0.041909,0.0812782,0.0,999.0,9,AL,Yovanny Cruz,672442,sa3002951,sa3002951
DET,Tigers,0.906492,0.816287,0.164,23.421,0.0,0.0,,24.8259,108.87,21.5832,12.85,12.01,3.00319,25.7281,13.127,0.692926,1.43011,4.35392,1.39814,9.32708,4.75886,1.95994,1.08873,0.23632,0.120575,0.11574497818946838,,0.228847,0.283311,0.716593,4.39417,100.89999999999999,4.036,96.0,3.84,0.0415431,0.00649747,0.0,999.0,6,AL,Konnor Pilkington,663455,21453,21453
KCR,Royals,0.625936,0.502711,0.0,14.91,0.0,0.663,,15.1031,64.9518,13.2181,7.91,7.38,2.03657,14.9114,6.58992,0.251227,0.792364,4.39777,1.31152,8.88578,3.92696,2.26276,1.2136,0.229577,0.101459,0.128118135035038,,0.229602,0.275261,0.701665,4.37987,62.60000000000001,4.173333333333334,59.0,3.933333333333333,0.0405787,-0.0164892,0.0,999.0,7,AL,Héctor Neris,593576,11804,11804
TOR,Blue Jays,0.557565,0.429449,0.301,11.705,0.0,0.6476,,13.22,56.4227,11.5532,6.86,6.41,1.91517,12.814,5.34156,0.326208,0.662241,4.36384,1.27797,8.72362,3.63646,2.39893,1.30382,0.227108,0.0946703,0.13243743032217026,,0.229144,0.270051,0.706001,4.44229,52.39999999999999,4.03076923076923,51.0,3.923076923076923,0.0383653,-0.0210645,0.0,999.0,14,AL,Jake Bloss,814005,33168,33168
BAL,Orioles,1.58473,1.24313,0.0,34.624,0.0,0.6611,,37.0126,162.207,35.3777,20.14,18.88,4.55587,33.1639,17.0818,1.12885,1.91135,4.59087,1.41734,8.06416,4.15362,1.94148,1.10781,0.204454,0.105309,0.09914570301771164,,0.247027,0.292167,0.701359,4.48273,134.3,3.62972972972973,133.0,3.5945945945945947,0.037535,-0.0677851,0.0,999.0,2,AL,Colin Selby,681882,24986,24986
CLE,Guardians,0.488451,0.550119,0.0,14.407,0.0,0.679,,14.9639,65.8054,14.648,8.85,8.28,2.1193,15.1236,6.1231,0.320046,1.15968,4.97999,1.38808,9.09606,3.68273,2.46993,1.27465,0.229823,0.0930487,0.13677462190389633,,0.250296,0.303506,0.669571,4.41502,60.400000000000006,4.026666666666667,62.0,4.133333333333334,0.0342101,-0.11771,0.0,999.0,5,AL,Trevor Stephan,663986,19932,19932
BAL,Orioles,0.536135,0.390701,0.0,11.105,0.0,0.6611,,12.7095,54.1701,10.416,6.56,6.14,2.10278,13.6438,5.62907,0.319464,0.567982,4.34793,1.26244,9.66158,3.98612,2.42381,1.48904,0.251869,0.103915,0.14795421808958054,,0.217121,0.257961,0.723985,4.60173,56.599999999999994,4.3538461538461535,50.0,3.8461538461538463,0.0341239,-0.021051,0.0,999.0,2,AL,Jose Espada,664744,21131,21131
CHW,White Sox,0.397227,0.398167,0.096,9.806,0.0,0.0,,13.6179,59.2957,13.0364,7.21,6.72,1.4335,10.8418,5.88449,0.408985,0.745531,4.44121,1.38941,7.1653,3.88903,1.84244,0.947391,0.182843,0.0992398,0.0836033970117569,,0.24753,0.287268,0.692378,4.37188,58.500000000000014,4.17857142857143,58.0,4.142857142857143,0.0327553,0.0322466,0.0,999.0,4,AL,Mike Vasil,678024,30105,30105
CLE,Guardians,0.347289,0.341539,0.0,9.613,0.0,0.0,,9.962,42.7064,9.26518,5.18,4.84,1.2986,8.57747,3.7395,0.230943,0.499488,4.37262,1.30543,7.74917,3.37839,2.29375,1.1732,0.200847,0.087563,0.1132843866944313,,0.240858,0.278636,0.699467,4.38427,44.300000000000004,4.430000000000001,43.0,4.3,0.0320706,0.0230332,0.0,999.0,5,AL,Jake Miller,681313,sa3018171,sa3018171
NYY,Yankees,0.70044,0.633202,0.51,13.663,0.0,0.691,,17.7736,78.224,16.7576,10.54,9.89,2.84132,16.3215,8.00071,0.450226,1.11052,5.00799,1.39298,8.26471,4.05131,2.04001,1.43876,0.208651,0.102279,0.10637141019105911,,0.242467,0.278604,0.684215,4.91462,61.10000000000001,3.394444444444445,60.0,3.3333333333333335,0.0299422,-0.111015,0.0,999.0,9,AL,Osvaldo Bido,674370,23150,23150
ATH,Athletics,0.425146,0.390965,0.0,10.443,0.0,0.6364,,10.868,47.033,11.8033,6.18,5.76,1.44523,8.31568,2.98098,0.257784,0.582104,4.76997,1.36035,6.88637,2.46861,2.78958,1.19683,0.176805,0.0633806,0.11342458426952362,,0.271529,0.30728,0.674267,4.31713,45.900000000000006,4.172727272727273,50.0,4.545454545454546,0.0291619,-0.0256389,0.0,999.0,10,AL,Joel Kuhnel,669270,19995,19995
LAA,Angels,2.0698,2.0061,0.247,55.286,0.0,12.123,,61.5136,266.166,63.5948,33.8,31.51,8.06292,43.5774,19.1771,0.931646,3.93486,4.6102,1.34559,6.37576,2.80578,2.27237,1.17968,0.163722,0.0720493,0.09167313575744629,,0.261649,0.290114,0.685077,4.54944,261.0,4.209677419354839,273.0,4.403225806451613,0.0275921,-0.162942,0.0,999.0,1,AL,Brent Suter,608718,13942,13942
HOU,Astros,0.371533,0.303554,0.0,8.756,0.0,0.6558,,9.1811,40.2738,9.0154,5.17,4.83,1.1751,8.28301,3.74932,0.306379,0.551833,4.73473,1.39033,8.11963,3.67536,2.2092,1.15192,0.205668,0.0930958,0.11257175356149673,,0.250618,0.295698,0.683004,4.40009,35.90000000000001,3.9888888888888903,37.0,4.111111111111111,0.0257935,-0.0302225,0.0,999.0,21,AL,Tom Cosgrove,676680,23443,23443
CLE,Guardians,0.250574,0.253258,0.0,7.099,0.0,0.679,,7.8352,33.7974,7.70471,4.19,3.9,0.979489,6.66525,2.89361,0.185357,0.301386,4.47978,1.35265,7.65613,3.32378,2.30344,1.1251,0.197212,0.0856163,0.11159558594226837,,0.251768,0.29294,0.694516,4.28225,35.10000000000001,4.387500000000001,36.0,4.5,0.0257586,0.0184266,0.0,999.0,5,AL,Codi Heuer,676051,23293,23293
DET,Tigers,0.426092,0.355119,0.0,10.816,0.0,0.6028,,11.1909,48.4108,9.13288,5.71,5.35,1.48576,11.5322,5.78488,0.212171,0.643202,4.3026,1.33303,9.2745,4.65234,1.99351,1.19489,0.238216,0.119496,0.11872032284736633,,0.217539,0.264014,0.717244,4.52329,52.70000000000001,4.790909090909092,49.0,4.454545454545454,0.0231024,-0.0256552,0.0,999.0,6,AL,Tanner Rainey,663432,17610,17610
LAA,Angels,0.655318,0.589569,0.0,17.472,0.0,0.6185,,17.6266,78.5284,14.8971,9.41,8.83,2.15172,20.0896,10.7298,0.70317,1.3074,4.50853,1.45387,10.2576,5.47853,1.87233,1.09865,0.255826,0.136635,0.11919096112251282,,0.224046,0.288031,0.717102,4.4913,77.60000000000002,4.311111111111113,72.0,4.0,0.0196732,0.0414598,0.0,999.0,1,AL,Jayvien Sandridge,682144,25158,25158
HOU,Astros,0.958859,0.857601,0.364,21.417,0.0,0.6558,,27.1529,115.529,25.6966,14.9,13.9,4.69559,24.153,8.35396,0.844325,1.1919,4.60724,1.25403,8.00566,2.76897,2.8912,1.55638,0.209064,0.0723105,0.13675353676080704,,0.242459,0.272264,0.696973,4.65889,95.70000000000002,3.544444444444445,95.0,3.5185185185185186,0.0182153,-0.090494,0.0,999.0,21,AL,Colton Gordon,676467,31312,31312
HOU,Astros,0.664802,0.517362,0.0,15.02,0.0,0.0,,18.5956,80.6681,16.2782,9.93,9.3,2.72342,18.2201,8.6804,0.64993,1.09184,4.50106,1.34218,8.81825,4.20119,2.09899,1.31809,0.225865,0.107606,0.11825843900442123,,0.229607,0.271354,0.710712,4.65598,68.1,3.5842105263157893,62.0,3.263157894736842,0.0182065,-0.00727955,0.0,999.0,21,AL,Logan VanWey,701121,31884,31884
MIN,Twins,0.47715,0.41821,0.0,11.145,0.0,0.6406,,11.5163,51.0134,11.7272,6.96,6.51,1.5628,10.6255,5.1184,0.245498,0.404278,5.08757,1.46276,8.30381,4.00003,2.07593,1.22133,0.208287,0.100334,0.10795311629772186,,0.257792,0.305213,0.67443,4.49265,44.000000000000014,3.666666666666668,45.0,3.75,0.0175529,-0.0739929,0.0,999.0,8,AL,Julian Merryweather,657240,16703,16703
LAA,Angels,0.398459,0.354451,0.0,10.601,0.0,0.0,,10.9994,48.7988,8.93713,5.87,5.49,1.47319,13.7086,6.8087,0.385448,0.767462,4.49206,1.43152,11.2167,5.57106,2.01339,1.2054,0.280921,0.139526,0.14139477908611298,,0.216801,0.286624,0.72174,4.45,49.70000000000001,4.518181818181819,46.0,4.181818181818182,0.0168655,-0.0256552,0.0,999.0,1,AL,Angel Perdomo,622780,17759,17759
SEA,Mariners,0.303814,0.290327,0.0,7.839,0.0,0.65,,9.5649,41.7132,9.22277,5.15,4.8,1.09008,7.63459,3.86488,0.29132,0.731312,4.51651,1.3683,7.1837,3.63662,1.97538,1.0257,0.183026,0.0926536,0.09037236869335175,,0.248478,0.28644,0.686556,4.46191,43.300000000000004,4.33,42.0,4.2,0.0159406,0.0230333,0.0,999.0,11,AL,Blas Castaño,680604,26117,26117
DET,Tigers,0.601724,0.54422,0.0,15.502,0.0,0.6028,,15.4003,66.7464,13.7311,8.46,7.89,2.32744,13.4268,6.83997,0.387993,0.752528,4.61095,1.33576,7.8467,3.99731,1.963,1.36016,0.201162,0.102477,0.09868490695953369,,0.232125,0.262759,0.69955,4.83514,56.00000000000001,3.733333333333334,55.0,3.6666666666666665,0.0130864,-0.0164965,0.0,999.0,6,AL,Colin Poche,621363,19403,19403
MIN,Twins,0.802002,0.687192,0.0,18.517,0.0,0.6406,,20.4101,90.1778,21.2703,12.08,11.32,2.37183,15.5462,8.11425,0.541877,1.27504,4.99165,1.43971,6.85521,3.57805,1.91591,1.04588,0.172395,0.0899806,0.08241400867700577,,0.263284,0.300594,0.663926,4.50256,77.80000000000001,3.8900000000000006,83.0,4.15,0.0118705,-0.156975,0.0,999.0,8,AL,Matt Bowman,621199,13528,13528
KCR,Royals,1.99719,1.88665,0.431,48.385,0.0,10.7571,,55.8122,243.727,55.7377,30.87,28.8,6.98983,41.8528,20.5007,1.56169,4.32653,4.64415,1.36598,6.74898,3.30584,2.04153,1.12715,0.17172,0.0841134,0.08760680258274078,,0.254627,0.286656,0.682718,4.59797,235.70000000000007,4.208928571428573,242.0,4.321428571428571,0.011642,-0.17658,0.0,999.0,7,AL,Daniel Lynch IV,663738,21537,21537
ATH,Athletics,0.415552,0.363457,0.0,9.655,0.0,0.0,,11.878,51.3912,10.3353,6.52,6.1,1.98577,12.3118,5.41729,0.33964,0.604405,4.62199,1.3262,9.32866,4.1047,2.27268,1.50462,0.239569,0.105413,0.13415642082691193,,0.227803,0.268716,0.711704,4.75633,44.20000000000002,3.683333333333335,40.0,3.3333333333333335,0.00930868,-0.0739255,0.0,999.0,10,AL,Nick Hernandez,663321,19281,19281
LAA,Angels,0.808864,0.734082,0.0,21.86,0.0,0.6185,,21.9587,96.1272,21.967,11.94,11.13,2.50493,17.7071,9.11606,0.592718,1.26084,4.56175,1.41552,7.25743,3.73631,1.9424,1.02667,0.184205,0.0948333,0.08937135338783264,,0.256174,0.296957,0.694189,4.42304,78.7,3.5772727272727276,81.0,3.6818181818181817,0.00904762,-0.0513104,0.0,999.0,1,AL,Tayler Saucedo,642048,17888,17888
SEA,Mariners,0.219434,0.210688,0.0,5.597,0.0,0.65,,5.8555,25.2509,5.27041,3.19,2.98,0.879603,5.60987,2.44194,0.207635,0.314981,4.58031,1.31711,8.62246,3.75331,2.2973,1.35196,0.222165,0.0967072,0.12545783817768097,,0.234303,0.274348,0.697796,4.58435,29.10000000000001,4.850000000000001,27.0,4.5,0.00762595,0.0138199,0.0,999.0,11,AL,Guillo Zuñiga,670871,19588,19588
SEA,Mariners,0.565278,0.567898,0.0,14.875,0.0,0.65,,15.4362,67.5794,15.5564,8.65,8.08,1.95001,12.4228,6.31236,0.529562,0.6317,4.711,1.41672,7.24303,3.68039,1.96801,1.13695,0.183825,0.0934065,0.09041821956634521,,0.256557,0.294113,0.690681,4.5174,51.800000000000004,3.4533333333333336,56.0,3.7333333333333334,0.00754546,-0.11779,0.0,999.0,11,AL,Ryan Loutos,702795,29521,29521
TOR,Blue Jays,0.788775,0.53079,0.0,17.558,0.0,0.0,,18.7942,81.0347,17.5519,10.57,9.88,3.12794,17.8937,7.43478,0.34849,0.762989,4.73125,1.32949,8.56877,3.5603,2.40675,1.49788,0.220815,0.0917481,0.1290670558810234,,0.240975,0.278372,0.699581,4.70313,68.89999999999999,3.6263157894736837,68.0,3.5789473684210527,0.00689105,-0.108773,0.0,999.0,14,AL,Jorge Alcala,660896,19459,19459
LAA,Angels,1.01924,2.17088,4.436,6.722,0.0,0.0,,26.9008,121.169,28.8865,18.12,17.01,4.76271,20.4336,11.8072,0.338482,1.96676,5.69091,1.51273,6.83633,3.95025,1.7306,1.59342,0.168637,0.097444,0.07119293510913849,,0.268973,0.29348,0.663427,5.45365,60.900000000000006,2.255555555555556,68.0,2.5185185185185186,0.00570165,-0.142236,0.791777,999.0,1,AL,Sam Aldegheri,691951,26443,26443
TBR,Rays,1.01239,1.09771,0.465,23.485,0.0,0.6682,,30.6251,135.12,31.5855,18.55,17.3,4.78762,27.5763,12.3985,0.972123,1.15686,5.08406,1.43621,8.10402,3.64362,2.22417,1.40697,0.204087,0.0917588,0.11232803761959076,,0.259824,0.300421,0.682218,4.6944,105.69999999999997,3.409677419354838,111.0,3.5806451612903225,0.00487856,-0.282683,0.0,999.0,12,AL,Jesse Scholtens,669947,19205,19205
TEX,Rangers,2.36804,1.92776,0.166,51.889,1.0,6.9496,,53.4387,232.833,53.3113,30.27,28.31,7.52109,42.8134,20.2426,1.24955,2.64275,4.76789,1.37642,7.21051,3.40921,2.11501,1.26668,0.18388,0.0869407,0.09693971276283264,,0.253927,0.286883,0.686781,4.64722,206.00000000000006,3.8867924528301896,211.0,3.981132075471698,0.000681814,-0.234273,0.0,999.0,13,AL,Jalen Beeks,656222,17192,17192
LAA,Angels,2.10695,1.86915,0.0,55.574,13.0,9.9344,,56.0576,243.001,46.9288,30.77,28.84,9.01725,64.5944,27.7539,1.47352,3.30082,4.63024,1.33225,10.3706,4.45587,2.3274,1.44771,0.265819,0.114213,0.15160584449768066,,0.221418,0.274056,0.707601,4.58364,323.5000000000001,5.776785714285716,305.0,5.446428571428571,-0.00015243,-0.176775,0.0,268.6199951171875,1,AL,Kirby Yates,489446,9073,9073
DET,Tigers,0.493488,0.463354,0.0,13.38,0.0,0.6028,,13.8459,60.3828,14.7285,8.08,7.51,1.75078,9.09327,4.4122,0.505535,0.811104,4.88159,1.38241,5.91073,2.86798,2.06094,1.13803,0.150594,0.0730705,0.07752320170402527,,0.267016,0.292848,0.662729,4.5972,47.0,3.357142857142857,51.0,3.642857142857143,-0.00264433,-0.0694943,0.0,999.0,6,AL,Scott Effross,664123,18384,18384
LAA,Angels,0.452298,0.504624,0.137,12.277,0.0,0.6185,,14.4983,63.6374,15.1862,8.53,7.98,2.1091,11.0053,5.46916,0.410889,0.481281,4.95368,1.42467,6.83169,3.39505,2.01225,1.30925,0.172938,0.0859426,0.08699533343315125,,0.263252,0.293389,0.684947,4.73939,51.0,3.642857142857143,55.0,3.9285714285714284,-0.0032782,-0.169856,0.0,999.0,1,AL,Shaun Anderson,641312,19453,19453
CHW,White Sox,0.232461,0.232805,0.0,5.882,0.0,0.5969,,6.2387,27.2344,5.92747,3.64,3.4,0.983886,5.4775,2.60134,0.124566,0.385107,4.90487,1.36708,7.90189,3.75272,2.10564,1.41936,0.201124,0.0955167,0.10560758411884308,,0.244452,0.277939,0.683619,4.86544,21.500000000000007,3.5833333333333344,22.0,3.6666666666666665,-0.00477661,-0.0872269,0.0,999.0,4,AL,Tyson Miller,668338,19976,19976
ATH,Athletics,2.22436,2.08315,0.24,53.466,11.0,11.3082,,62.5296,276.303,59.0549,35.67,33.36,8.58697,61.1049,30.2073,1.81104,3.93404,4.80157,1.42752,8.79494,4.3478,2.02285,1.23594,0.221152,0.109327,0.11182486265897751,,0.243865,0.292619,0.693836,4.60396,321.1,5.096825396825397,317.0,5.031746031746032,-0.00903884,-0.312459,0.0,631.4199829101562,10,AL,Hogan Harris,663687,21520,21520
TOR,Blue Jays,0.252537,0.156712,0.0,5.589,0.0,0.0,,9.9374,42.963,10.4422,5.2,4.83,1.08195,5.80832,3.30131,0.392273,0.412946,4.37438,1.38301,5.26042,2.9899,1.7594,0.979889,0.135194,0.0768407,0.05835279822349548,,0.266051,0.289266,0.698639,4.50285,38.7,3.87,40.0,4.0,-0.00924586,0.0230334,0.0,999.0,14,AL,Josh Fleming,676596,20418,20418
DET,Tigers,1.52609,1.48939,0.402,39.278,0.0,0.6028,,42.8186,185.597,40.0893,23.77,22.18,6.19289,34.7452,18.1462,1.09569,1.27102,4.66199,1.36005,7.30306,3.81413,1.91474,1.30168,0.187207,0.0977717,0.08943574875593185,,0.24124,0.270647,0.695353,4.75286,157.39999999999998,3.6604651162790693,154.0,3.5813953488372094,-0.00956224,-0.15556,0.0,999.0,6,AL,Beau Brieske,689225,26079,26079
CHW,White Sox,0.46173,0.444866,0.0,11.607,0.0,0.0,,12.5069,55.1392,11.2689,7.01,6.56,1.70354,12.0001,6.39821,0.356158,0.902293,4.72059,1.41259,8.63533,4.60417,1.87555,1.22587,0.217633,0.116037,0.10159602761268616,,0.235561,0.280222,0.697357,4.73803,45.99999999999999,3.538461538461538,42.0,3.230769230769231,-0.0102223,-0.0210645,0.0,999.0,4,AL,Jairo Iriarte,683568,26907,26907
ATH,Athletics,0.855074,1.1121,0.884,19.596,0.0,0.6364,,26.6461,115.019,26.7614,16.05,14.99,5.30933,22.0383,7.80801,0.871532,1.50708,5.06303,1.29735,7.44367,2.63724,2.82252,1.79328,0.191606,0.0678848,0.12372158467769623,,0.253174,0.273778,0.682458,5.12004,86.10000000000001,3.188888888888889,88.0,3.259259259259259,-0.0114675,-0.135001,0.0,999.0,10,AL,Joey Estes,683155,26257,26257
SEA,Mariners,0.338216,0.435733,0.354,8.464,0.0,0.65,,11.4255,50.4816,11.475,6.46,6.04,1.31014,8.96301,5.3516,0.31384,0.548644,4.75778,1.47273,7.06026,4.21552,1.67483,1.03201,0.17755,0.106011,0.07153905928134918,,0.257396,0.296282,0.691458,4.6061,44.50000000000001,4.045454545454546,46.0,4.181818181818182,-0.0142222,-0.0255939,0.0,999.0,11,AL,Randy Dobnak,677976,23798,23798
TBR,Rays,0.816849,0.663113,0.0,18.233,0.0,0.6682,,20.3339,89.4309,18.1372,11.18,10.46,2.64663,18.3876,10.7211,0.807036,1.00819,4.62971,1.41922,8.13857,4.74526,1.71509,1.17143,0.205607,0.119881,0.0857263058423996,,0.233422,0.27336,0.70283,4.74913,68.3,3.415,65.0,3.25,-0.017069,-0.0558414,0.0,999.0,12,AL,Luis Guerrero,692285,31184,31184
LAA,Angels,1.20257,1.05584,0.0,30.774,0.0,4.1235,,30.5054,131.635,25.1479,16.13,15.12,4.52703,29.4408,14.5959,0.909465,2.62216,4.46085,1.30284,8.68591,4.30621,2.01707,1.33561,0.223655,0.110881,0.11277364939451218,,0.219792,0.256322,0.706873,4.82742,122.89999999999998,3.9645161290322575,110.0,3.5483870967741935,-0.0190301,0.0202966,0.0,999.0,1,AL,Nick Sandlin,680704,20517,20517
DET,Tigers,0.645965,0.715256,0.27,17.014,0.0,4.0186,,19.3032,84.2755,19.3303,11.47,10.69,3.19738,15.6306,6.75103,0.494424,1.29276,4.98415,1.35114,7.2877,3.14762,2.3153,1.49076,0.185471,0.0801066,0.10536421835422516,,0.253573,0.281043,0.676294,4.91909,78.29999999999998,4.121052631578946,80.0,4.2105263157894735,-0.0195492,-0.108718,0.0,999.0,6,AL,Connor Seabold,657756,19695,19695
TEX,Rangers,1.32315,1.02608,0.0,28.11,1.0,0.6435,,29.1242,127.415,23.9878,16.23,15.27,4.16857,29.0951,14.9801,0.597765,3.1372,4.71876,1.33799,8.99102,4.62918,1.94225,1.28818,0.228349,0.117569,0.11077980697154999,,0.219472,0.260663,0.686284,4.86404,116.00000000000003,4.000000000000001,106.0,3.6551724137931036,-0.0227429,-0.0860855,0.0,748.2100219726562,13,AL,Alexis Díaz,664747,21132,21132
BOS,Red Sox,0.695297,0.582457,0.0,15.564,0.0,0.676,,16.3076,72.2395,14.8481,9.7,9.04,2.68716,17.5354,8.442,0.481488,0.993668,4.98908,1.42817,9.67759,4.65906,2.07716,1.48302,0.242739,0.116861,0.12587778270244598,,0.23642,0.285593,0.695926,4.86251,55.5,3.46875,54.0,3.375,-0.0262488,-0.165881,0.0,999.0,3,AL,Kyle Keller,664918,18890,18890
BAL,Orioles,0.44047,0.555258,0.577,9.119,0.0,0.6611,,12.5568,56.36,11.4674,7.62,7.18,2.01049,11.9089,7.5877,0.343346,0.606901,5.14622,1.51751,8.53561,5.43843,1.5695,1.44101,0.2113,0.134629,0.07667089998722076,,0.238083,0.276145,0.704114,5.2776,43.99999999999999,3.384615384615384,40.0,3.076923076923077,-0.0287435,-0.0716452,0.0,999.0,2,AL,Chayce McDermott,694646,29866,29866
MIN,Twins,1.21695,1.58285,0.0,23.022,0.0,0.0,,27.2947,119.338,26.9438,16.34,15.25,4.5992,25.7925,10.3202,0.514075,1.9155,5.02845,1.36525,8.50468,3.40293,2.49923,1.51652,0.21613,0.0864789,0.12965144962072372,,0.251572,0.291286,0.678798,4.78057,84.10000000000001,3.114814814814815,86.0,3.185185185185185,-0.0328939,-0.191554,0.0,999.0,8,AL,Michael Tonkin,543859,10315,10315
LAA,Angels,0.70073,0.904382,0.526,18.803,0.0,0.6185,,23.7073,106.296,23.4853,14.4,13.5,3.19125,19.9356,11.9704,0.739243,1.71861,5.125,1.49556,7.56816,4.54432,1.66541,1.21149,0.187548,0.112613,0.07493425905704498,,0.253601,0.292083,0.67948,4.93551,82.90000000000002,3.4541666666666675,83.0,3.4583333333333335,-0.0332641,-0.0955991,0.0,999.0,1,AL,Victor Mederos,682989,31533,31533
BOS,Red Sox,0.497544,0.421231,0.0,11.071,0.0,0.676,,11.7917,51.8265,11.4732,7.16,6.68,1.9328,9.63858,4.96857,0.373989,0.736258,5.0985,1.39435,7.35663,3.79225,1.93991,1.47521,0.185978,0.0958693,0.0901084914803505,,0.248759,0.27613,0.675733,5.08259,41.600000000000016,3.466666666666668,40.0,3.3333333333333335,-0.0362925,-0.0739929,0.0,999.0,3,AL,Seth Martinez,661527,21045,21045
CLE,Guardians,0.69818,0.86169,0.181,20.278,0.0,0.679,,24.421,106.685,25.8125,14.92,13.93,4.16357,19.7848,7.83443,0.778427,1.15434,5.1337,1.37779,7.2914,2.88726,2.52537,1.53442,0.185451,0.0734353,0.11201588809490204,,0.264212,0.293554,0.673196,4.83544,77.80000000000004,3.2416666666666685,85.0,3.5416666666666665,-0.0380384,-0.24826,0.0,999.0,5,AL,Kolby Allard,663465,18694,18694
SEA,Mariners,0.373681,0.629807,1.359,1.612,0.0,0.0,,7.5821,33.7565,8.95318,5.49,5.17,1.64282,3.87001,2.28936,0.0476312,0.310745,6.13682,1.48277,4.59373,2.71749,1.69043,1.95004,0.114645,0.0678199,0.04682508111000061,,0.287363,0.285076,0.643275,5.95982,13.200000000000003,1.6500000000000004,16.0,2.0,-0.0422831,-0.0135431,0.439991,999.0,11,AL,Casey Lawrence,596271,11121,11121
LAA,Angels,1.35024,1.30791,0.0,36.002,0.0,0.0,,37.0019,162.048,33.942,21.35,19.98,5.85888,34.0383,17.9299,1.14273,1.4353,4.85975,1.40187,8.27917,4.3611,1.89841,1.42506,0.210051,0.110646,0.09940553456544876,,0.237884,0.273221,0.69893,4.92381,122.6,3.3135135135135134,118.0,3.189189189189189,-0.0565693,-0.169271,0.0,999.0,1,AL,Kaleb Ort,672391,20061,20061
CHW,White Sox,1.46233,1.79187,0.0,26.551,0.0,0.5969,,26.3813,117.703,21.8368,15.24,14.3,3.75647,26.7916,16.4826,0.642597,2.33427,4.87846,1.45252,9.13998,5.62306,1.62545,1.28152,0.227621,0.140036,0.08758501708507538,,0.220829,0.264573,0.6981,5.09492,89.99999999999999,3.461538461538461,82.0,3.1538461538461537,-0.099267,-0.143633,0.0,999.0,4,AL,Lucas Sims,608371,13470,13470
