category_balance_cv,data_window,dollar_pool_error,hitter_repl_sgp,method,n_calibration_years,nrmse_AVG,nrmse_ERA,nrmse_HR,nrmse_R,nrmse_RBI,nrmse_SB,nrmse_SO,nrmse_SV,nrmse_W,nrmse_WHIP,pitcher_repl_sgp,punt_detection,rank_correlation,replacement_hitter_buffer,replacement_pitcher_buffer,sgp_ci_width_avg,sgp_cv_nrmse,sgp_cv_rmse,sgp_denom_AVG,sgp_denom_ERA,sgp_denom_HR,sgp_denom_R,sgp_denom_RBI,sgp_denom_SB,sgp_denom_SO,sgp_denom_SV,sgp_denom_W,sgp_denom_WHIP,time_decay,time_decay_rate,use_supplemental
1.0711729341635767,primary_only,0.0,4.2200934018928775,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.270599855763931,0.18267037052077015,0.21333998062443102,0.4668769722705386,0.2971666898752914,0.13688433851075582,0.576146709961358,0.21184637820502436,3.606275997560943,False,0.9530417161866679,30,30,nan,0.27706384758745595,5.51870054428173,0.0030596491228070187,0.09894642857142855,12.307017543859649,32.53859649122807,32.257894736842104,10.792982456140352,44.45789473684211,6.37017543859649,4.350877192982456,0.01887321428571428,False,0.85,False
1.0711729341635767,primary_only,0.0,4.2200934018928775,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.270599855763931,0.18267037052077015,0.21333998062443102,0.4668769722705386,0.2971666898752914,0.13688433851075582,0.576146709961358,0.21184637820502436,3.606275997560943,False,0.9530417161866679,40,40,nan,0.27706384758745595,5.51870054428173,0.0030596491228070187,0.09894642857142855,12.307017543859649,32.53859649122807,32.257894736842104,10.792982456140352,44.45789473684211,6.37017543859649,4.350877192982456,0.01887321428571428,False,0.85,False
1.0711729341635767,primary_only,0.0,4.2200934018928775,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.270599855763931,0.18267037052077015,0.21333998062443102,0.4668769722705386,0.2971666898752914,0.13688433851075582,0.576146709961358,0.21184637820502436,3.606275997560943,False,0.9530417161866679,50,50,nan,0.27706384758745595,5.51870054428173,0.0030596491228070187,0.09894642857142855,12.307017543859649,32.53859649122807,32.257894736842104,10.792982456140352,44.45789473684211,6.37017543859649,4.350877192982456,0.01887321428571428,False,0.85,False
1.0711729341635767,primary_only,0.0,4.2200934018928775,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.270599855763931,0.18267037052077015,0.21333998062443102,0.4668769722705386,0.2971666898752914,0.13688433851075582,0.576146709961358,0.21184637820502436,3.606275997560943,False,0.9530417161866679,60,60,nan,0.27706384758745595,5.51870054428173,0.0030596491228070187,0.09894642857142855,12.307017543859649,32.53859649122807,32.257894736842104,10.792982456140352,44.45789473684211,6.37017543859649,4.350877192982456,0.01887321428571428,False,0.85,False
1.0711729341635767,primary_only,0.0,4.2200934018928775,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.270599855763931,0.18267037052077015,0.21333998062443102,0.4668769722705386,0.2971666898752914,0.13688433851075582,0.576146709961358,0.21184637820502436,3.606275997560943,False,0.9530417161866679,70,70,nan,0.27706384758745595,5.51870054428173,0.0030596491228070187,0.09894642857142855,12.307017543859649,32.53859649122807,32.257894736842104,10.792982456140352,44.45789473684211,6.37017543859649,4.350877192982456,0.01887321428571428,False,0.85,False
1.0383510370746747,primary_only,0.0,4.564410714564314,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.31498043674787907,0.24901871972277728,0.24380411110605538,0.5994739377260273,0.23800642614319273,0.1438371710265725,0.5241617729322031,0.21184637820502436,4.361649968803923,True,0.9525339711996618,30,30,nan,0.2940236133752191,4.841284667987473,0.0030596491228070187,0.09894642857142855,11.457692307692307,30.960377358490565,28.620754716981132,10.175925925925926,35.675,6.120754716981132,3.554716981132075,0.01887321428571428,False,0.85,False
1.0383510370746747,primary_only,0.0,4.564410714564314,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.31498043674787907,0.24901871972277728,0.24380411110605538,0.5994739377260273,0.23800642614319273,0.1438371710265725,0.5241617729322031,0.21184637820502436,4.361649968803923,True,0.9525339711996618,40,40,nan,0.2940236133752191,4.841284667987473,0.0030596491228070187,0.09894642857142855,11.457692307692307,30.960377358490565,28.620754716981132,10.175925925925926,35.675,6.120754716981132,3.554716981132075,0.01887321428571428,False,0.85,False
1.0383510370746747,primary_only,0.0,4.564410714564314,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.31498043674787907,0.24901871972277728,0.24380411110605538,0.5994739377260273,0.23800642614319273,0.1438371710265725,0.5241617729322031,0.21184637820502436,4.361649968803923,True,0.9525339711996618,50,50,nan,0.2940236133752191,4.841284667987473,0.0030596491228070187,0.09894642857142855,11.457692307692307,30.960377358490565,28.620754716981132,10.175925925925926,35.675,6.120754716981132,3.554716981132075,0.01887321428571428,False,0.85,False
1.0383510370746747,primary_only,0.0,4.564410714564314,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.31498043674787907,0.24901871972277728,0.24380411110605538,0.5994739377260273,0.23800642614319273,0.1438371710265725,0.5241617729322031,0.21184637820502436,4.361649968803923,True,0.9525339711996618,60,60,nan,0.2940236133752191,4.841284667987473,0.0030596491228070187,0.09894642857142855,11.457692307692307,30.960377358490565,28.620754716981132,10.175925925925926,35.675,6.120754716981132,3.554716981132075,0.01887321428571428,False,0.85,False
1.0383510370746747,primary_only,0.0,4.564410714564314,pairwise_mean,6,0.20148485375065459,0.2136223263918045,0.31498043674787907,0.24901871972277728,0.24380411110605538,0.5994739377260273,0.23800642614319273,0.1438371710265725,0.5241617729322031,0.21184637820502436,4.361649968803923,True,0.9525339711996618,70,70,nan,0.2940236133752191,4.841284667987473,0.0030596491228070187,0.09894642857142855,11.457692307692307,30.960377358490565,28.620754716981132,10.175925925925926,35.675,6.120754716981132,3.554716981132075,0.01887321428571428,False,0.85,False
