year,fantasy_team,player_name,fg_id,mlb_team,position,salary,contract_year,status,eligibility,G,AB,PA,R,HR,RBI,SB,AVG,IP,W,SV,ERA,WHIP,SO,is_pitcher,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,production_value,auction_value,surplus,production_surplus
2024,Thunder & Lightning,Giancarlo Stanton,4949,NYY,OF,13,a,act,OF,114,417.0,459.0,49.0,27.0,72.0,0.0,0.233,,,,,,,False,1.5397331669497318,2.218418349880178,2.3342450396008325,0.0,-0.08849139423319373,0.0,0.0,0.0,0.0,0.0,6.003905162197548,1.697639481099264,9.004610687749718,13.694151681323437,0.6941516813234365,-3.995389312250282
2024,Shrooms,MJ Melendez,22197,KC,OF,13,a,act,"OF,C",135,412.0,451.0,44.0,17.0,44.0,4.0,0.206,,,,,,,False,1.382617537669147,1.3967819239986305,1.4264830797560644,0.3861349537602904,-0.645568358188163,0.0,0.0,0.0,0.0,0.0,3.946449136995969,-0.3598165441023151,0.0,0.0,-13.0,-13.0
2024,Gusteroids,Anthony Rizzo,3473,NYY,1B,13,a,act,"1B,CI",92,337.0,375.0,38.0,8.0,35.0,0.0,0.228,,,,,,,False,1.194078782532445,0.6573091407052378,1.1347024498059604,0.0,-0.1560581869217075,0.0,0.0,0.0,0.0,0.0,2.8300321861219353,-1.476233494976349,0.0,0.0,-13.0,-13.0
2024,Dancing With Dingos,Jhoan Duran,21029,Min,P,12,y,act,P,58,,,,,,,,54.1,6.0,23.0,3.64,1.16,66.0,True,0.0,0.0,0.0,0.0,0.0,2.0,3.591819922357044,1.8500350385423967,0.3256298808914552,0.5028061691704439,8.27029101096134,3.6548766987629007,19.386178367374736,12.38607456387987,0.3860745638798697,7.386178367374736
2024,Ayal Feinberg,Alex Lange,19883,Det,P,12,b,act,P,21,,,,,,,,18.2,0.0,2.0,4.34,1.77,21.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3123321671614821,0.5886475122634899,0.0069968161378655335,-0.31696329136648543,0.5910132041963521,-4.024401108002088,0.0,0.0,-12.0,-12.0
2024,Gusteroids,J.P. Crawford,15491,Sea,UT,11,a,act,"SS,MI",105,392.0,451.0,55.0,9.0,37.0,5.0,0.202,,,,,,,False,1.7282719220864335,0.7394727832933926,1.1995425897948724,0.482668692200363,-0.6929032637217116,0.0,0.0,0.0,0.0,0.0,3.4570527236533506,-0.8492129574449336,0.0,0.0,-11.0,-11.0
2024,R&R,Alex Verdugo,17027,NYY,OF,11,a,act,OF,149,559.0,621.0,74.0,13.0,61.0,2.0,0.233,,,,,,,False,2.325311313352656,1.0681273536460116,1.9776242696618165,0.1930674768801452,-0.1186251543797489,0.0,0.0,0.0,0.0,0.0,5.445505259160881,1.1392395780625968,6.042748766591692,9.189771890351022,-1.8102281096489783,-4.957251233408308
2024,Gusteroids,Zach Eflin,13774,FA,P,11,b,act,P,28,,,,,,,,165.1,10.0,0.0,3.59,1.15,134.0,True,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,3.756131744919412,1.0601909328670656,1.6067327572339078,9.75638876835372,5.14097445615528,27.268730521847072,17.422336837380644,6.422336837380644,16.268730521847072
2024,Mean Machine,Jarren Duran,24617,Bos,OF,10,b,act,OF,160,671.0,735.0,111.0,21.0,75.0,34.0,0.285,,,,,,,False,3.4879669700289844,1.7254364943512495,2.4315052495842004,3.2821471069624684,1.6082862212088003,0.0,0.0,0.0,0.0,0.0,12.535342042135703,8.229076361037418,43.64862491471082,66.3805367039825,56.3805367039825,33.64862491471082
2024,Kerry & Mitch,Cal Raleigh,21534,Sea,C,10,b,act,C,153,546.0,628.0,73.0,34.0,100.0,6.0,0.22,,,,,,,False,2.293888187496539,2.793563847997261,3.242006999445601,0.5792024306404356,-0.47200303612441247,0.0,0.0,0.0,0.0,0.0,8.436658429455424,4.130392748357139,21.90840817531971,33.318160557161164,23.318160557161164,11.90840817531971
2024,On a Bender,Brent Rooker,19627,Oak,OF,10,b,act,OF,145,546.0,614.0,82.0,39.0,112.0,11.0,0.293,,,,,,,False,2.576696320201592,3.2043820609380345,3.631047839379073,1.0618711228407987,1.5278409836720441,0.0,0.0,0.0,0.0,0.0,12.001838327031543,7.695572645933258,40.81881722676144,62.0769841072585,52.0769841072585,30.81881722676144
2024,HAMMERHEADS,Zach Neto,31347,LAA,SS,10,b,act,"SS,MI",155,542.0,602.0,70.0,23.0,77.0,30.0,0.249,,,,,,,False,2.199618809928188,1.8897637795275588,2.4963453895731127,2.896012153202178,0.32009323538216194,0.0,0.0,0.0,0.0,0.0,9.8018333676132,5.495567686514916,29.149562127997367,44.330459035615796,34.330459035615796,19.149562127997367
2024,Dancing With Dingos,Victor Robles,18363,FA,UT,10,a,act,OF,91,254.0,295.0,44.0,4.0,28.0,34.0,0.307,,,,,,,False,1.382617537669147,0.3286545703526189,0.9077619598447683,3.2821471069624684,0.8891733868644502,0.0,0.0,0.0,0.0,0.0,6.790354561693452,2.484088880595168,13.176091586326374,20.038111919223272,10.038111919223272,3.1760915863263737
2024,Mean Machine,Wilyer Abreu,23772,Bos,OF,10,a,act,OF,132,399.0,447.0,59.0,15.0,58.0,8.0,0.253,,,,,,,False,1.8539644255109016,1.232454638822321,1.8803640596784486,0.7722699075205808,0.3157186455784082,0.0,0.0,0.0,0.0,0.0,6.0547716771106606,1.7485059960123763,9.27441659703418,14.104470702809323,4.104470702809323,-0.7255834029658192
2024,Gusteroids,Yainer Diaz,23003,Hou,C,10,b,act,"C,1B,CI",148,585.0,619.0,70.0,16.0,84.0,2.0,0.299,,,,,,,False,2.199618809928188,1.3146182814104757,2.7232858795343047,0.1930674768801452,1.8130839910984051,0.0,0.0,0.0,0.0,0.0,8.243674438851519,3.937408757753235,20.884783475432737,31.761438962959247,21.761438962959247,10.884783475432737
2024,Thunder & Lightning,Josh Smith,26396,Tex,MI,10,a,act,"SS,OF,MI,CI,3B",149,523.0,592.0,67.0,13.0,62.0,11.0,0.258,,,,,,,False,2.105349432359837,1.0681273536460116,2.0100443396562726,1.0618711228407987,0.5450423035084765,0.0,0.0,0.0,0.0,0.0,6.790434552011397,2.4841688709131127,13.176515870563337,20.038757167851834,10.038757167851834,3.176515870563337
2024,Shrooms,Willi Castro,17338,Min,3B,10,b,act,"OF,2B,3B,MI,SS,CI",158,558.0,635.0,89.0,12.0,60.0,14.0,0.247,,,,,,,False,2.7966582011944108,0.9859637110578569,1.9452041996673604,1.3514723381610163,0.27354805381006586,0.0,0.0,0.0,0.0,0.0,7.35284650389071,3.046580822792426,16.159658480754864,24.575500488310787,14.575500488310787,6.159658480754864
2024,Ayal Feinberg,Jordan Westburg,27815,Bal,MI,10,b,act,"3B,CI,2B,MI",107,416.0,447.0,57.0,18.0,63.0,6.0,0.264,,,,,,,False,1.7911181737986674,1.4789455665867852,2.0424644096507283,0.5792024306404356,0.5587675432116064,0.0,0.0,0.0,0.0,0.0,6.450498123888224,2.1442324427899395,11.373426800172895,17.296631374622923,7.2966313746229226,1.3734268001728953
2024,Shrooms,Dylan Moore,18042,Sea,OF,10,a,act,"2B,MI,OF,SS",135,368.0,441.0,53.0,10.0,42.0,32.0,0.201,,,,,,,False,1.6654256703741996,0.8216364258815474,1.3616429397671523,3.089079630082323,-0.6689447275042161,0.0,0.0,0.0,0.0,0.0,6.268839938601007,1.9625742575027232,10.409876379152236,15.831270341745507,5.8312703417455065,0.4098763791522355
2024,Mean Machine,Parker Meadows,23800,Det,OF,10,b,act,OF,82,270.0,298.0,39.0,9.0,28.0,9.0,0.244,,,,,,,False,1.225501908388562,0.7394727832933926,0.9077619598447683,0.8688036459606534,0.09172084415346657,0.0,0.0,0.0,0.0,0.0,3.8332611416408433,-0.4730045394574409,0.0,0.0,-10.0,-10.0
2024,Gusteroids,Ernie Clement,20352,Tor,SS,10,a,act,"SS,MI",139,434.0,452.0,48.0,12.0,51.0,12.0,0.263,,,,,,,False,1.5083100410936148,0.9859637110578569,1.6534235697172563,1.1584048612808713,0.5611693739512233,0.0,0.0,0.0,0.0,0.0,5.867271557100823,1.5610058760025387,8.27987941561703,12.591985212062818,2.591985212062818,-1.72012058438297
2024,Kerry & Mitch,Matt Wallner,26466,Min,OF,10,b,act,OF,75,220.0,261.0,26.0,13.0,37.0,3.0,0.259,,,,,,,False,0.8170012722590413,1.0681273536460116,1.1995425897948724,0.2896012153202178,0.2403104252520333,0.0,0.0,0.0,0.0,0.0,3.6145828562721767,-0.6916828248261075,0.0,0.0,-10.0,-10.0
2024,HAMMERHEADS,Spencer Horwitz,26477,Tor,CI,10,a,act,UT,97,328.0,381.0,46.0,12.0,40.0,0.0,0.265,,,,,,,False,1.4454637893813809,0.9859637110578569,1.2968027997782403,0.0,0.4570238605858996,0.0,0.0,0.0,0.0,0.0,4.185254160803378,-0.12101152029490603,0.0,0.0,-10.0,-10.0
2024,HAMMERHEADS,Victor Caratini,14968,Hou,C,10,a,act,C,87,245.0,274.0,30.0,8.0,30.0,0.0,0.269,,,,,,,False,0.9426937756835092,0.6573091407052378,0.9726020998336802,0.0,0.39054526460362693,0.0,0.0,0.0,0.0,0.0,2.963150280826054,-1.34311540027223,0.0,0.0,-10.0,-10.0
2024,On a Bender,Freddy Fermin,21840,KC,C,10,a,act,C,111,339.0,368.0,40.0,6.0,36.0,2.0,0.271,,,,,,,False,1.256925034244679,0.4929818555289284,1.1671225198004163,0.1930674768801452,0.5744052416902536,0.0,0.0,0.0,0.0,0.0,3.684502128144423,-0.6217635529538614,0.0,0.0,-10.0,-10.0
2024,Thunder & Lightning,Carson Kelly,13620,FA,C,10,a,act,C,91,281.0,313.0,32.0,9.0,37.0,0.0,0.238,,,,,,,False,1.005540027395743,0.7394727832933926,1.1995425897948724,0.0,0.01086388609840939,0.0,0.0,0.0,0.0,0.0,2.9554192865824174,-1.3508463945158669,0.0,0.0,-10.0,-10.0
