player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value
Taylor Walls,TBR,hitter,SS,thebatx,22458,670764,255.734,227.836,,28.9571,4.734,21.0886,11.9584,0.216648,,,,,,0.9099225977281649,0.38896268401232453,0.6836938880850849,1.1543890577617641,-0.23527676084716956,0.0,0.0,0.0,0.0,0.0,2.901691466740169,-1.404574214358115,0.0
Vaughn Grissom,LAA,hitter,2B,thebatx,26031,687093,229.431,209.186,,23.4601,3.71714,20.7054,4.00919,0.247322,,,,,,0.7371896748970899,0.3054137624101335,0.6712705172632094,0.3870220988165547,0.10592877511431725,0.0,0.0,0.0,0.0,0.0,2.206824828501305,-2.099440852596979,0.0
Rhys Hoskins,CLE,hitter,1B,thebatx,16472,656555,397.466,344.633,,44.2536,15.3197,48.5785,2.4234,0.215721,,,,,,1.3905864423862582,1.258722355357754,1.574918370225681,0.23393986173567194,-0.3719175629446375,0.0,0.0,0.0,0.0,0.0,4.086249466760727,-0.2200162143375568,0.0
Michael Massey,KCR,hitter,2B,thebatx,27684,686681,278.786,257.988,,28.5221,8.2727,33.6657,2.0069,0.23563,,,,,,0.8962535379807539,0.6797151660390277,1.0914443504123577,0.1937335596753817,-0.02070389369416138,0.0,0.0,0.0,0.0,0.0,2.8404427204133595,-1.4658229606849247,0.0
Christian Moore,LAA,hitter,2B,thebatx,34979,695681,315.918,284.158,,33.1432,8.53178,30.1661,5.44867,0.218141,,,,,,1.0414629448744561,0.7010021225607668,0.9779870734597593,0.5259804846262703,-0.272151840921542,0.0,0.0,0.0,0.0,0.0,2.974280784599711,-1.3319848964985734,0.0
Derek Hill,CHW,hitter,OF,thebatx,16947,656537,140.682,129.617,,16.3733,3.75413,12.8543,4.4861,0.236201,,,,,,0.5145002665799601,0.3084529955494693,0.4167373057297359,0.43306000401600975,-0.00668848393459907,0.0,0.0,0.0,0.0,0.0,1.6660620879405759,-2.6402035931577084,0.0
Max Muncy,ATH,hitter,2B/3B,thebatx,29779,691777,377.924,346.4,,41.8299,11.0841,38.766,4.99689,0.229545,,,,,,1.3144262122487875,0.9107100308113658,1.2567964334050816,0.48236847227381435,-0.13355850534794708,0.0,0.0,0.0,0.0,0.0,3.8307426433911025,-0.47552303770718174,0.0
Nathan Lukes,TOR,hitter,OF,thebatx,18123,664770,315.362,284.488,,34.5107,5.22683,28.8712,3.21552,0.253773,,,,,,1.0844340694826962,0.4294553919890448,0.9360063248239383,0.31040616662882226,0.23614195913120276,0.0,0.0,0.0,0.0,0.0,2.9964439120557045,-1.3098217690425797,0.0
Ezequiel Duran,TEX,hitter,3B,thebatx,23733,677649,266.613,248.412,,28.9732,5.31856,23.5329,7.84288,0.228401,,,,,,0.9104285100544482,0.4369922629236562,0.7629382651725338,0.7571025265368766,-0.11003678111883457,0.0,0.0,0.0,0.0,0.0,2.75742478356868,-1.5488408975296042,0.0
Colby Thomas,ATH,hitter,OF,thebatx,31855,687515,256.748,236.991,,30.3132,9.23946,29.3124,4.6224,0.231107,,,,,,0.952535498701645,0.759147689147552,0.9503100597054923,0.4462175525653916,-0.07280111717331758,0.0,0.0,0.0,0.0,0.0,3.0354096829467636,-1.2708559981515206,0.0
César Salazar,HOU,hitter,C,thebatx,21587,663967,119.315,105.75,,10.5856,1.76428,9.83467,0.541201,0.204585,,,,,,0.33263264106251184,0.14495967134542964,0.3188406897723766,0.052244155777505734,-0.17320898362028597,0.0,0.0,0.0,0.0,0.0,0.6754681743375379,-3.6307975067607465,0.0
Christian Vázquez,HOU,hitter,C,thebatx,9774,543877,115.885,104.882,,11.0323,2.32124,10.7779,1.17944,0.222873,,,,,,0.34666935138243926,0.1907215337213283,0.3494202723932474,0.11385575246575923,-0.07554901065354704,0.0,0.0,0.0,0.0,0.0,0.9251178993092273,-3.381147781789057,0.0
Dominic Canzone,SEA,hitter,OF,thebatx,26438,686527,421.016,384.603,,44.9794,14.7139,52.6753,3.54562,0.233579,,,,,,1.4133933471326279,1.20894762067785,1.7077369129789686,0.3422719536878902,-0.07044338769292441,0.0,0.0,0.0,0.0,0.0,4.601906446784412,0.2956407656861275,1.7941014130975255
Oswald Peraza,LAA,hitter,3B,thebatx,22823,672724,277.067,252.883,,30.5719,7.57619,25.5264,9.81807,0.215888,,,,,,0.9606646613606226,0.622487367339952,0.8275676747064818,0.9477750013663236,-0.2707847933030234,0.0,0.0,0.0,0.0,0.0,3.0877099114703563,-1.2185557696279279,0.0
Austin Wynns,ATH,hitter,C,thebatx,15271,642851,152.807,139.588,,14.7514,4.18101,15.3082,0.546418,0.220889,,,,,,0.46353509875392396,0.3435270112975008,0.49629291548913146,0.052747772290947584,-0.11444394997347065,0.0,0.0,0.0,0.0,0.0,1.241658847858033,-3.0646068332402514,0.0
Randal Grichuk,NYY,hitter,OF,thebatx,10243,545341,160.177,147.464,,18.17,7.04906,20.7622,0.421065,0.238809,,,,,,0.5709581968056455,0.579176446422458,0.6731119772388945,0.04064697857626917,0.01168688468962609,0.0,0.0,0.0,0.0,0.0,1.8755804837328933,-2.430685197365391,0.0
Zack Gelof,ATH,hitter,2B,thebatx,29766,680869,164.374,149.098,,20.1372,5.44656,16.6729,5.76644,0.218663,,,,,,0.6327737699897987,0.44750920917494,0.5405365850105656,0.5566560106903723,-0.1388933386503066,0.0,0.0,0.0,0.0,0.0,2.0385822362153703,-2.267683444882914,0.0
Andy Ibáñez,ATH,hitter,2B/3B,thebatx,18819,628451,189.941,174.452,,20.6341,4.56988,19.311,2.56964,0.241933,,,,,,0.6483879212277033,0.3754779869907566,0.6260639716629399,0.24805695564514818,0.041170099724581424,0.0,0.0,0.0,0.0,0.0,1.9391569352511293,-2.3671087458471547,0.0
Paul Goldschmidt,NYY,hitter,1B,thebatx,9218,502671,341.042,311.502,,38.5438,11.7566,39.7195,3.81011,0.243185,,,,,,1.2111666783730013,0.9659650804519,1.2877089701447952,0.367804162167905,0.0930814208303325,0.0,0.0,0.0,0.0,0.0,3.925726311967934,-0.38053936913035,0.0
Ryan Mountcastle,BAL,hitter,1B,thebatx,18373,663624,183.974,168.977,,21.5406,5.90448,21.6354,0.967635,0.258487,,,,,,0.6768729848162733,0.4851335843889079,0.7014211823580535,0.09340942399545965,0.18022761377888438,0.0,0.0,0.0,0.0,0.0,2.137064789337579,-2.1692008917607053,0.0
Juan Brito,CLE,hitter,2B,thebatx,sa3009808,682877,114.809,102.666,,11.8814,2.42475,11.25,1.78802,0.229623,,,,,,0.3733507275468682,0.1992262923656282,0.36472578743763007,0.1726042550056186,-0.03918226494058594,0.0,0.0,0.0,0.0,0.0,1.0707247974151592,-3.235540883683125,0.0
Sam Haggerty,TEX,hitter,OF,thebatx,18054,664059,223.024,199.985,,27.5578,2.82247,16.1814,12.0546,0.240684,,,,,,0.8659522177177004,0.2319044162957891,0.5246021206082905,1.1636756033996993,0.034663224080398916,0.0,0.0,0.0,0.0,0.0,2.820797582101878,-1.4854680989964062,0.0
Jeremiah Jackson,BAL,hitter,3B/OF,thebatx,22239,669236,204.741,191.57,,22.6512,5.53054,21.3257,3.7474,0.234144,,,,,,0.7117715083920768,0.4544093118794933,0.6913806866807706,0.36175053143032804,-0.029657003805622324,0.0,0.0,0.0,0.0,0.0,2.1896550345770462,-2.116610646521238,0.0
Andrew Knizner,SEA,hitter,C,thebatx,19514,668800,111.612,100.695,,9.63579,1.74292,9.64739,0.401007,0.20785,,,,,,0.3027866418931134,0.14320465593974666,0.3127690590638149,0.03871070485063819,-0.14843361193895438,0.0,0.0,0.0,0.0,0.0,0.6490374498083589,-3.6572282312899254,0.0
Walker Jenkins,MIN,hitter,OF,thebatx,sa3022894,805805,78.153,70.3041,,9.09856,1.70274,7.67058,1.62793,0.247288,,,,,,0.2859051959894317,0.1399033207805546,0.24868074049807437,0.1571501688187474,0.03548104943778638,0.0,0.0,0.0,0.0,0.0,0.8671204755245946,-3.4391452055736895,0.0
Korey Lee,CHW,hitter,C,thebatx,25543,686676,122.036,113.955,,11.6016,2.90907,11.5312,1.52682,0.216523,,,,,,0.36455853693232665,0.23901978774392327,0.3738423111200711,0.14738964252507167,-0.11839128917502174,0.0,0.0,0.0,0.0,0.0,1.0064189891463708,-3.299846691951913,0.0
Everson Pereira,CHW,hitter,OF,thebatx,23695,677592,225.238,204.696,,24.6763,7.20874,23.844,3.65804,0.220029,,,,,,0.7754064805632993,0.5922963368709345,0.7730241489478091,0.3531242765633232,-0.1766566135318217,0.0,0.0,0.0,0.0,0.0,2.317194629413544,-1.98907105168474,0.0
Andrew McCutchen,TEX,hitter,OF,thebatx,9847,457705,204.701,178.52,,22.8599,6.39527,22.6215,1.0394,0.224694,,,,,,0.7183295147582485,0.5254586785347484,0.7333906133795867,0.10033716773461147,-0.11228133960139201,0.0,0.0,0.0,0.0,0.0,1.965234634805803,-2.341031046292481,0.0
Triston Casas,BOS,hitter,1B,thebatx,22514,671213,184.345,160.08,,20.3041,6.67597,23.7085,0.227217,0.232086,,,,,,0.6380182896951846,0.5485220130092434,0.7686312294635603,0.021934106447137978,-0.041311655847173744,0.0,0.0,0.0,0.0,0.0,1.9357939827679524,-2.3704716983303316,0.0
Alan Roden,MIN,hitter,OF,thebatx,31564,702176,195.695,175.382,,21.2901,2.4599,16.7352,3.20902,0.246969,,,,,,0.669001491789316,0.20211434440260184,0.5425563553712202,0.3097786973289618,0.08570463860814456,0.0,0.0,0.0,0.0,0.0,1.8091555275002442,-2.4971101535980402,0.0
Masataka Yoshida,BOS,hitter,DH/OF,thebatx,31837,807799,213.302,192.911,,23.8453,5.02779,24.6217,1.80203,0.268334,,,,,,0.7492938629768662,0.4131015405682985,0.7982372373824975,0.17395669268116404,0.30106583349268545,0.0,0.0,0.0,0.0,0.0,2.435655167101512,-1.8706105139967724,0.0
Zach Cole,HOU,hitter,OF,thebatx,31583,805904,305.525,275.007,,35.7448,9.41582,30.5233,6.89522,0.202234,,,,,,1.12321334910173,0.7736380691543991,0.989567522461779,0.6656213639667574,-0.4828764309215113,0.0,0.0,0.0,0.0,0.0,3.069163873763154,-1.2371018073351303,0.0
Jahmai Jones,DET,hitter,2B/DH/OF,thebatx,18872,663330,140.436,123.483,,17.8006,4.61425,15.2008,3.05823,0.243701,,,,,,0.5593504941143957,0.379123587812393,0.49281099997172684,0.29522237490958325,0.04009551525201844,0.0,0.0,0.0,0.0,0.0,1.766602972060117,-2.539662709038167,0.0
Curtis Mead,CHW,hitter,2B/3B,thebatx,23986,678554,102.104,93.4479,,10.7478,2.57813,10.548,1.39236,0.24043,,,,,,0.337729472076374,0.21182855186579935,0.341966898301522,0.13440971605441948,0.015006318730021671,0.0,0.0,0.0,0.0,0.0,1.0409409570281365,-3.2653247240701475,0.0
Ryan Bliss,SEA,hitter,2B,thebatx,29547,669208,100.804,91.4047,,12.1961,2.0336,7.95334,6.00887,0.213583,,,,,,0.3832395852537882,0.16708798356727145,0.25784783948970674,0.580058684900399,-0.10844641056813561,0.0,0.0,0.0,0.0,0.0,1.27978768264303,-3.0264779984552543,0.0
Dom Keegan,TBR,hitter,C,thebatx,sa3020194,681371,68.568,62.6396,,6.60479,1.73626,7.67393,0.104989,0.2281,,,,,,0.20754314742322286,0.14265744608010952,0.24878934773255582,0.010134980665084782,-0.028692898846213746,0.0,0.0,0.0,0.0,0.0,0.5804320230547593,-3.725833658043525,0.0
Andruw Monasterio,BOS,hitter,2B/3B,thebatx,19455,655316,122.229,110.526,,13.5293,3.15548,12.8832,2.78268,0.236343,,,,,,0.42513289664516335,0.2592657309140705,0.41767424575257567,0.2686225032824212,-0.004915883080497826,0.0,0.0,0.0,0.0,0.0,1.3657794935137328,-2.9404861875845514,0.0
CJ Kayfus,CLE,hitter,1B/OF,thebatx,33704,692216,331.903,297.901,,36.6043,8.52361,33.9925,3.50951,0.231603,,,,,,1.1502215257750625,0.7003308456008216,1.1020392292865457,0.3387861203928192,-0.08409833480225584,0.0,0.0,0.0,0.0,0.0,3.2072793862529934,-1.0989862948452909,0.0
Emmanuel Rodriguez,MIN,hitter,OF,thebatx,sa3014693,691181,71.815,61.5741,,8.84764,1.8124,6.28228,1.79804,0.214003,,,,,,0.2780205052496148,0.14891338582677163,0.20367195732477109,0.17357152306478815,-0.07175656066217508,0.0,0.0,0.0,0.0,0.0,0.7324208108037706,-3.5738448702945136,0.0
Elias Díaz,KCR,hitter,C,thebatx,11680,553869,82.078,74.5158,,7.76169,2.39007,9.35217,0.15433,0.215306,,,,,,0.24389656172616456,0.196376857240671,0.3031980060000516,0.014898051853456403,-0.08196679944681273,0.0,0.0,0.0,0.0,0.0,0.6764026773735309,-3.6298630037247532,0.0
Max Schuemann,NYY,hitter,SS,thebatx,24488,680474,72.007,63.4786,,7.81841,1.22352,5.58415,1.90462,0.222233,,,,,,0.24567888142472352,0.10052885997945908,0.18103853385954152,0.18386008890773106,-0.04776354541243739,0.0,0.0,0.0,0.0,0.0,0.6633428187590178,-3.642922862339266,0.0
Anthony Santander,TOR,hitter,OF,thebatx,14551,623993,116.486,103.634,,13.7475,5.47681,15.591,0.304376,0.222904,,,,,,0.4319894227069681,0.44999465936323174,0.5054613112835636,0.029382553171435535,-0.07448885402852075,0.0,0.0,0.0,0.0,0.0,1.3423390924966783,-2.963926588601606,0.0
Leo De Vries,ATH,hitter,SS,thebatx,sa3023363,815888,30.847,27.7961,,3.85098,1.17707,3.80545,0.570429,0.244745,,,,,,0.12100982920938934,0.0967123587812393,0.12337295536040262,0.05506564388463217,0.010481537490808612,0.0,0.0,0.0,0.0,0.0,0.406642324726472,-3.899623356371812,0.0
Leody Taveras,BAL,hitter,OF,thebatx,18900,665750,86.138,79.0189,,10.7331,2.54397,8.45147,3.54515,0.237668,,,,,,0.3372675521262891,0.20902184183498798,0.27399724895604516,0.3422265828308234,0.0017387062470568236,0.0,0.0,0.0,0.0,0.0,1.1642519319952025,-3.1420137491030817,0.0
Nolan Jones,CLE,hitter,OF,thebatx,20529,666134,117.47,103.08,,13.3727,2.94385,11.3711,2.50258,0.224788,,,,,,0.42021203513609545,0.2418774392331393,0.3686518579139587,0.2415834031453569,-0.06434668648497627,0.0,0.0,0.0,0.0,0.0,1.207978048943574,-3.09828763215471,0.0
Mickey Gasper,BOS,hitter,C/DH,thebatx,24759,681508,38.034,33.7874,,3.79249,0.770939,3.81883,0.286773,0.229358,,,,,,0.11917189057806506,0.06334315645326943,0.12380673589692844,0.02768326977367494,-0.01334413374353379,0.0,0.0,0.0,0.0,0.0,0.32066091895840404,-3.98560476213988,0.0
Justyn-Henry Malloy,TBR,hitter,DH/OF,thebatx,29606,669234,122.541,106.722,,13.5136,3.38682,13.4598,0.773745,0.234607,,,,,,0.42463955356922234,0.27827346799041425,0.43636765811137895,0.07469249744931397,-0.014042438989910038,0.0,0.0,0.0,0.0,0.0,1.1999307381304194,-3.106334942967865,0.0
Starling Marte,KCR,hitter,OF,thebatx,9241,516782,257.116,233.381,,30.9396,5.70963,26.1234,7.70574,0.259153,,,,,,0.9722189447379167,0.4691239986306059,0.8469224564931721,0.743863889647205,0.2567183462458198,0.0,0.0,0.0,0.0,0.0,3.2888476357547196,-1.0174180453435646,0.0
Luke Maile,KCR,hitter,C,thebatx,13355,571912,99.055,87.2201,,9.46167,1.77069,8.84546,0.916542,0.208975,,,,,,0.2973152472190463,0.1454863402944197,0.2867704323331608,0.08847722569734102,-0.12364715517574344,0.0,0.0,0.0,0.0,0.0,0.6944020903682244,-3.61186359073006,0.0
Josh Rojas,KCR,hitter,2B/3B,thebatx,19734,668942,60.909,54.1232,,6.77545,1.29811,6.03188,1.28735,0.231776,,,,,,0.21290581808182776,0.10665744608010955,0.1955539717981593,0.12427270818082746,-0.014809342747755872,0.0,0.0,0.0,0.0,0.0,0.6245806013931682,-3.681685079705116,0.0
Kyle Isbel,KCR,hitter,OF,thebatx,21614,664728,444.285,401.654,,47.8271,6.45848,34.3024,10.2497,0.225593,,,,,,1.502876982633092,0.5306522423827456,1.1120862089778276,0.9894418588892122,-0.23450569530024218,0.0,0.0,0.0,0.0,0.0,3.9005515975826355,-0.40571408351564875,0.0
Myles Straw,TOR,hitter,OF,thebatx,17620,664702,158.447,142.665,,17.8721,1.70869,11.2176,6.31059,0.238171,,,,,,0.5615972476131081,0.14039219445395412,0.3636753771698097,0.6091848444625378,0.006739681178528672,0.0,0.0,0.0,0.0,0.0,1.6815893448779387,-2.624676336220346,0.0
Brice Matthews,HOU,hitter,2B,thebatx,33280,694728,60.721,54.5423,,7.50325,1.98741,5.95473,2.81961,0.208792,,,,,,0.2357755690799097,0.16329284491612459,0.19305276339808702,0.2721874942430131,-0.07782243017518808,0.0,0.0,0.0,0.0,0.0,0.7864862414619463,-3.5197794396363378,0.0
David Fry,CLE,hitter,DH,thebatx,24934,681807,208.917,187.253,,22.5047,7.08356,24.0974,1.76087,0.223656,,,,,,0.7071680204541557,0.5820110920917494,0.7812393946844042,0.16998336400697064,-0.12752631134986583,0.0,0.0,0.0,0.0,0.0,2.112875559887414,-2.19339012121087,0.0
Trey Sweeney,DET,hitter,SS,thebatx,29575,700242,60.491,54.9374,,6.65429,1.5642,5.79768,1.1066,0.209478,,,,,,0.20909859215310062,0.12852036973639164,0.1879611914054577,0.10682423495778434,-0.0764952509308557,0.0,0.0,0.0,0.0,0.0,0.5559091373218786,-3.7503565437764057,0.0
Jacob Melton,TBR,hitter,OF,thebatx,31661,689200,133.886,123.072,,15.5069,3.16047,12.2009,6.59624,0.217824,,,,,,0.4872752703382203,0.25967572749058543,0.3955540319953583,0.6367597068479445,-0.11982948670509619,0.0,0.0,0.0,0.0,0.0,1.6594352499670124,-2.6468304311312716,0.0
Nick Loftin,KCR,hitter,2B/OF,thebatx,27630,679845,133.418,120.997,,13.9201,2.44521,13.2125,1.69523,0.235844,,,,,,0.43741305422973387,0.20090736049298183,0.42835017480175,0.16364688941576427,-0.00841099752621081,0.0,0.0,0.0,0.0,0.0,1.2219064814140193,-3.0843591996842648,0.0
Matt Thaiss,BOS,hitter,C,thebatx,19318,642136,25.639,22.1739,,2.58163,0.563778,2.44843,0.172533,0.211693,,,,,,0.08112288440392727,0.0463220540910647,0.07937827197652593,0.016655255494281044,-0.028410789709101214,0.0,0.0,0.0,0.0,0.0,0.19506767625669774,-4.111198004841587,0.0
Alejandro Osuna,TEX,hitter,OF,thebatx,27915,696030,69.606,61.9835,,7.926,1.20103,5.95092,2.08459,0.238658,,,,,,0.24905969553558316,0.09868099965765148,0.19292924293140815,0.20123326581479095,0.004442738795272772,0.0,0.0,0.0,0.0,0.0,0.7463459427347066,-3.5599197383635777,0.0
Kristian Campbell,BOS,hitter,2B,thebatx,33644,692225,124.295,110.694,,13.9251,2.71862,12.3357,1.63636,0.244287,,,,,,0.4375701698590145,0.22337172201300923,0.39992425743061094,0.1579639482337972,0.039197501555480956,0.0,0.0,0.0,0.0,0.0,1.2580275990919125,-3.048238082006372,0.0
Jose Siri,LAA,hitter,OF,thebatx,17452,642350,36.483,33.2131,,4.51171,1.5225,4.08683,1.3273,0.210825,,,,,,0.14177203115630152,0.12509414584046558,0.13249531465544265,0.12812923103150836,-0.04400147493544882,0.0,0.0,0.0,0.0,0.0,0.4834892477482692,-3.822776433350015,0.0
Sam Antonacci,CHW,hitter,2B/3B,thebatx,sa3025363,803011,26.414,23.2679,,2.98945,0.342144,2.05797,0.854243,0.246739,,,,,,0.0939378635905689,0.028111797329681613,0.06671953144649063,0.08246327032626294,0.011101906570026734,0.0,0.0,0.0,0.0,0.0,0.2823343692630308,-4.023931311835254,0.0
Paul DeJong,NYY,hitter,SS,thebatx,18015,657557,66.824,60.9925,,6.88027,2.6185,7.79283,0.636035,0.20513,,,,,,0.21619959013406595,0.21514549811708317,0.25264409405489663,0.061398836328731575,-0.09823238949852464,0.0,0.0,0.0,0.0,0.0,0.6471556291362527,-3.6591100519620317,0.0
Bryce Teodosio,LAA,hitter,OF,thebatx,29524,669326,215.879,199.698,,21.2228,2.86018,14.2113,8.35907,0.203734,,,,,,0.6668867154191993,0.23500280725778844,0.46073134071221267,0.8069322769822576,-0.3356141104899996,0.0,0.0,0.0,0.0,0.0,1.8339390298814584,-2.472326651216826,0.0
Eric Wagaman,MIN,hitter,1B,thebatx,23395,676572,120.049,110.918,,13.1848,3.46748,13.6939,1.09927,0.248125,,,,,,0.41430762978773106,0.2849007874015748,0.4439571964970811,0.1061166426550186,0.06063615127426209,0.0,0.0,0.0,0.0,0.0,1.3099184076156676,-2.9963472734826166,0.0
Jac Caglianone,KCR,hitter,OF,thebatx,35041,695506,494.451,447.331,,55.4714,16.484,60.0036,3.32648,0.231655,,,,,,1.7430847836150072,1.3543854844231429,1.9453209119193404,0.3211175502461327,-0.12511575332940694,0.0,0.0,0.0,0.0,0.0,5.238792976874216,0.9325272957759321,5.65905901109672
Alex Jackson,MIN,hitter,C,thebatx,17276,656577,42.099,38.36,,4.00295,1.3487,4.60945,0.140019,0.19546,,,,,,0.12578520164574344,0.1108141047586443,0.14943869163594523,0.013516557522640527,-0.08039296074433118,0.0,0.0,0.0,0.0,0.0,0.31916159481864237,-3.9871040862796416,0.0
Gabriel Gonzalez,MIN,hitter,OF,thebatx,sa3015723,694224,52.016,48.1345,,5.65301,0.984506,5.41475,0.595357,0.26158,,,,,,0.17763524469588782,0.08089059910989387,0.17554657400248067,0.0574720369164663,0.058809268798223256,0.0,0.0,0.0,0.0,0.0,0.5503537235229519,-3.755911957575332,0.0
Nelson Rada,LAA,hitter,OF,thebatx,sa3018421,703185,79.315,70.6726,,8.81125,0.767577,4.92491,3.90829,0.237117,,,,,,0.2768770176997107,0.06306692228688804,0.15966592691639633,0.37728184460795133,-0.00039875735291569094,0.0,0.0,0.0,0.0,0.0,0.8764929541580306,-3.4297727269402536,0.0
Cody Freeman,TEX,hitter,2B,thebatx,25629,683227,170.47,158.492,,16.768,3.15192,16.2331,2.3074,0.234191,,,,,,0.5269029743553695,0.2589732283464567,0.5262782382270038,0.2227419480766235,-0.02416243564992342,0.0,0.0,0.0,0.0,0.0,1.51073395335553,-2.7955317277427545,0.0
Kyren Paris,LAA,hitter,2B/OF,thebatx,26420,677347,62.071,55.5823,,6.98617,1.69276,5.36525,2.34451,0.201917,,,,,,0.21952729916222874,0.13908332762752482,0.17394178053775508,0.22632431511013462,-0.09847931995629691,0.0,0.0,0.0,0.0,0.0,0.6603974024813464,-3.6458682786169376,0.0
Willie MacIver,TEX,hitter,C,thebatx,24641,680862,30.311,27.6515,,2.95577,0.532389,2.59639,0.51159,0.210867,,,,,,0.09287953271173487,0.04374301951386511,0.08417514553290563,0.04938569524855674,-0.036575069501176026,0.0,0.0,0.0,0.0,0.0,0.2336083235058863,-4.072657357592398,0.0
Miles Mastrobuoni,SEA,hitter,3B,thebatx,20017,670156,40.342,36.2147,,4.12806,0.301633,2.84686,1.48798,0.229939,,,,,,0.12971654892160223,0.024783266004792876,0.09229540046441703,0.14364027212405925,-0.01324707878739166,0.0,0.0,0.0,0.0,0.0,0.3771884087274797,-3.9290772723708045,0.0
Jacob Stallings,BAL,hitter,C,thebatx,13723,607732,99.573,88.3654,,8.64713,1.66728,8.36033,0.17181,0.198155,,,,,,0.2717198542842048,0.13698979801437863,0.2710424837767504,0.016585461601388872,-0.17324303874469174,0.0,0.0,0.0,0.0,0.0,0.5230945589320309,-3.7831711221662534,0.0
Michael Helman,TEX,hitter,OF,thebatx,24605,680737,99.124,91.474,,10.1199,2.43001,9.01448,2.46439,0.205119,,,,,,0.31799889135131815,0.19965847312564186,0.29225007256362384,0.2378967796743305,-0.14737531441470247,0.0,0.0,0.0,0.0,0.0,0.9004289023002119,-3.405836778798072,0.0
Isiah Kiner-Falefa,BOS,hitter,SS,thebatx,16512,643396,214.071,198.715,,22.0821,1.95185,17.415,6.3296,0.252589,,,,,,0.6938886074673607,0.16037110578568983,0.5645955189534514,0.6110199508302836,0.15314035003207657,0.0,0.0,0.0,0.0,0.0,2.183015533068862,-2.123250148029422,0.0
Brett Harris,ATH,hitter,3B,thebatx,29788,695391,111.835,100.695,,11.8236,2.21083,9.83991,1.50243,0.228848,,,,,,0.37153447087238467,0.18164984594317013,0.3190105709391476,0.14503518464451828,-0.04234556395726085,0.0,0.0,0.0,0.0,0.0,0.9748845084419598,-3.3313811726563243,0.0
Jhonny Pereda,SEA,hitter,C,thebatx,19802,640902,33.13,29.9234,,2.80851,0.381586,2.74972,0.0242187,0.210834,,,,,,0.08825216319816309,0.03135249572064361,0.08914611486515557,0.0023379216511585864,-0.0396296926442578,0.0,0.0,0.0,0.0,0.0,0.17145900279086307,-4.134806678307421,0.0
Jonah Bride,TEX,hitter,1B/3B,thebatx,24703,681146,37.164,32.6459,,3.67868,0.649012,3.16984,0.123913,0.214793,,,,,,0.11559562462438039,0.053325190003423485,0.10276643467122644,0.011961785131324716,-0.03675052069606502,0.0,0.0,0.0,0.0,0.0,0.24689851373429003,-4.059367167363995,0.0
Mark Canha,TEX,hitter,OF,thebatx,11445,592192,99.196,86.6891,,10.7668,1.879,8.89252,1.06828,0.227468,,,,,,0.33832651146764026,0.15438548442314276,0.28829612082709993,0.10312506210076075,-0.0424580115961181,0.0,0.0,0.0,0.0,0.0,0.8416751672225257,-3.4645905138757587,0.0
Tre' Morgan,TBR,hitter,1B,thebatx,sa3022919,691003,41.037,36.7516,,4.45644,0.775,4.21958,0.62728,0.252859,,,,,,0.1400352749902339,0.06367682300581992,0.13679907894720666,0.060553683448688736,0.028820613396071577,0.0,0.0,0.0,0.0,0.0,0.4298854737880208,-3.8763802073102633,0.0
Nick Madrigal,LAA,hitter,2B/3B,thebatx,20521,663611,48.664,44.7994,,4.7859,0.147699,3.49774,1.12848,0.257725,,,,,,0.15038793803479023,0.012135487846627865,0.11339697562240855,0.10893639315485312,0.04606937274574516,0.0,0.0,0.0,0.0,0.0,0.430926167404425,-3.8753395136938593,0.0
Victor Mesa Jr.,TBR,hitter,OF,thebatx,25999,683748,30.555,28.1224,,3.0227,0.706858,3.26532,0.344128,0.230953,,,,,,0.09498268252528477,0.05807802807257788,0.1058619029542971,0.0332199623419053,-0.008856199475985873,0.0,0.0,0.0,0.0,0.0,0.28328637641807913,-4.022979304680205,0.0
Brendan Rodgers,BOS,hitter,2B,thebatx,17907,663898,94.373,86.5376,,8.99221,2.08773,9.85042,0.216437,0.228416,,,,,,0.2825633465546336,0.1715355015405683,0.3193513058747893,0.02089347274675399,-0.03826763617823967,0.0,0.0,0.0,0.0,0.0,0.7560759905385055,-3.5501896905597787,0.0
Jace Jung,DET,hitter,3B,thebatx,31437,690291,76.5,67.4583,,7.66548,1.70987,7.06012,0.347408,0.20647,,,,,,0.24087334278754755,0.14048914755220815,0.22888958456925876,0.03353659300398874,-0.1041105266005463,0.0,0.0,0.0,0.0,0.0,0.5396781413124568,-3.7665875397858275,0.0
Bryan Ramos,BAL,hitter,3B,thebatx,25621,682868,37.321,34.2004,,3.84727,0.879177,3.59424,0.565285,0.217072,,,,,,0.12089324941246316,0.07223638479972612,0.11652551237687356,0.05456907433409645,-0.03458975576323322,0.0,0.0,0.0,0.0,0.0,0.32963446515992606,-3.976631215938358,0.0
James Outman,MIN,hitter,OF,thebatx,24770,681546,200.085,177.699,,22.6549,6.14864,20.0607,4.17271,0.200263,,,,,,0.7118877739577445,0.5051946593632317,0.6503692981377837,0.4028072957262754,-0.32958952767006516,0.0,0.0,0.0,0.0,0.0,1.9406694995149698,-2.3655961815833146,0.0
